HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.lesson_plan_title,Input.lesson_plan_key_concepts,Input.url,Answer.category.label,Approve,Reject
3VEI3XUC0U58A64ENZABBVVLH5GRP7,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Sun Sep 29 16:18:49 PDT 2019,2,BatchId:3783234;OriginalHitTemplateId:928390929;,120,259200,Sun Oct 06 16:18:49 PDT 2019,,,34MAJL3QP8VXPUVN4SMTFIDYGKO431,AJ60KRY0FTB1F,Submitted,Sun Sep 29 16:55:17 PDT 2019,Sun Sep 29 16:55:54 PDT 2019,Wed Oct 02 16:55:54 PDT 2019,,,,37,0% (0/0),0% (0/0),0% (0/0),Greedy Algorithms,"Greedy algorithms,activity selection problems",https://www.geeksforgeeks.org/greedy-algorithms-set-3-huffman-coding/,Schedule for the lesson plan,,
3VEI3XUC0U58A64ENZABBVVLH5GRP7,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Sun Sep 29 16:18:49 PDT 2019,2,BatchId:3783234;OriginalHitTemplateId:928390929;,120,259200,Sun Oct 06 16:18:49 PDT 2019,,,3HHRAGRYXCDN8PUL4L2CKTMPX309OZ,A3DZGDF9HCTAOB,Submitted,Sun Sep 29 17:11:57 PDT 2019,Sun Sep 29 17:12:08 PDT 2019,Wed Oct 02 17:12:08 PDT 2019,,,,11,0% (0/0),0% (0/0),0% (0/0),Greedy Algorithms,"Greedy algorithms,activity selection problems",https://www.geeksforgeeks.org/greedy-algorithms-set-3-huffman-coding/,Applications of key-concept(s),,
3VJ4PFXFK6FT3UQT2ANJQBTAPIKUAY,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Sun Sep 29 16:18:49 PDT 2019,2,BatchId:3783234;OriginalHitTemplateId:928390929;,120,259200,Sun Oct 06 16:18:49 PDT 2019,,,35L9RVQFCSQB00W1YJ2DWGC2Y2PHU3,A1V6CP5I0TOSAR,Submitted,Sun Sep 29 16:27:42 PDT 2019,Sun Sep 29 16:28:16 PDT 2019,Wed Oct 02 16:28:16 PDT 2019,,,,34,0% (0/0),0% (0/0),0% (0/0),Greedy Algorithms,"Greedy algorithms,activity selection problems",http://staff.ustc.edu.cn/~csli/graduate/algorithms/book6/chap17.htm,Schedule for the lesson plan,,
3VJ4PFXFK6FT3UQT2ANJQBTAPIKUAY,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Sun Sep 29 16:18:49 PDT 2019,2,BatchId:3783234;OriginalHitTemplateId:928390929;,120,259200,Sun Oct 06 16:18:49 PDT 2019,,,3Q5C1WP23Q9JBAL8VTRKWH4FIW915F,A3DZGDF9HCTAOB,Submitted,Sun Sep 29 17:22:59 PDT 2019,Sun Sep 29 17:23:06 PDT 2019,Wed Oct 02 17:23:06 PDT 2019,,,,7,0% (0/0),0% (0/0),0% (0/0),Greedy Algorithms,"Greedy algorithms,activity selection problems",http://staff.ustc.edu.cn/~csli/graduate/algorithms/book6/chap17.htm,Applications of key-concept(s),,
3VQTAXTYO6TYM4VL8ONFLMDG705UBT,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Sun Sep 29 16:18:49 PDT 2019,2,BatchId:3783234;OriginalHitTemplateId:928390929;,120,259200,Sun Oct 06 16:18:49 PDT 2019,,,3II4UPYCONF2WRKIVEZIVU0F3PQDQL,ABMPX2Y2IRBMG,Submitted,Sun Sep 29 16:27:56 PDT 2019,Sun Sep 29 16:28:18 PDT 2019,Wed Oct 02 16:28:18 PDT 2019,,,,22,0% (0/0),0% (0/0),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",https://www.edureka.co/blog/k-means-clustering-algorithm/,Explains key-concept(s),,
3VQTAXTYO6TYM4VL8ONFLMDG705UBT,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Sun Sep 29 16:18:49 PDT 2019,2,BatchId:3783234;OriginalHitTemplateId:928390929;,120,259200,Sun Oct 06 16:18:49 PDT 2019,,,3MH9DQ7570KX041QEDKVBG01J2BUGG,AKSJ3C5O3V9RB,Submitted,Sun Sep 29 16:26:41 PDT 2019,Sun Sep 29 16:26:49 PDT 2019,Wed Oct 02 16:26:49 PDT 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",https://www.edureka.co/blog/k-means-clustering-algorithm/,Applications of key-concept(s),,
3WGCNLZJLIGBS427KW415AWJZOK1D8,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Sun Sep 29 16:18:50 PDT 2019,2,BatchId:3783234;OriginalHitTemplateId:928390929;,120,259200,Sun Oct 06 16:18:50 PDT 2019,,,3K772S5NPCJUB4ZF8JN8SYQZCE1HES,A3DZGDF9HCTAOB,Submitted,Sun Sep 29 17:10:37 PDT 2019,Sun Sep 29 17:10:46 PDT 2019,Wed Oct 02 17:10:46 PDT 2019,,,,9,0% (0/0),0% (0/0),0% (0/0),Memory Management,"Memory Management,Virtual Memory,Dynamic Memory Allocation",https://gabrieletolomei.wordpress.com/miscellanea/operating-systems/virtual-memory-paging-and-swapping/,Explains key-concept(s),,
3WGCNLZJLIGBS427KW415AWJZOK1D8,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Sun Sep 29 16:18:50 PDT 2019,2,BatchId:3783234;OriginalHitTemplateId:928390929;,120,259200,Sun Oct 06 16:18:50 PDT 2019,,,3UOUJI6MTHM8MQWG3NKZZ20WMS8XUC,A1V6CP5I0TOSAR,Submitted,Sun Sep 29 16:28:16 PDT 2019,Sun Sep 29 16:29:34 PDT 2019,Wed Oct 02 16:29:34 PDT 2019,,,,78,0% (0/0),0% (0/0),0% (0/0),Memory Management,"Memory Management,Virtual Memory,Dynamic Memory Allocation",https://gabrieletolomei.wordpress.com/miscellanea/operating-systems/virtual-memory-paging-and-swapping/,Explains key-concept(s),,
3X52SWXE10DUODCWHOYBEU4VA1GWC1,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Sun Sep 29 16:18:49 PDT 2019,2,BatchId:3783234;OriginalHitTemplateId:928390929;,120,259200,Sun Oct 06 16:18:49 PDT 2019,,,33FBRBDW6S7MLVE89ON7PXXXOJZC8G,A1V6CP5I0TOSAR,Submitted,Sun Sep 29 17:12:16 PDT 2019,Sun Sep 29 17:13:22 PDT 2019,Wed Oct 02 17:13:22 PDT 2019,,,,66,0% (0/0),0% (0/0),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",http://home.deib.polimi.it/matteucc/Clustering/tutorial_html/index.html,Explains key-concept(s),,
3X52SWXE10DUODCWHOYBEU4VA1GWC1,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Sun Sep 29 16:18:49 PDT 2019,2,BatchId:3783234;OriginalHitTemplateId:928390929;,120,259200,Sun Oct 06 16:18:49 PDT 2019,,,3X0H8UUIT5WDIDZM4DTDII41STQSW7,A3DZGDF9HCTAOB,Submitted,Sun Sep 29 17:33:10 PDT 2019,Sun Sep 29 17:33:22 PDT 2019,Wed Oct 02 17:33:22 PDT 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",http://home.deib.polimi.it/matteucc/Clustering/tutorial_html/index.html,Summary of key-concept(s),,
3X7837UUBG6J2C3W0Y2T34IDCJX6JP,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Sun Sep 29 16:18:49 PDT 2019,2,BatchId:3783234;OriginalHitTemplateId:928390929;,120,259200,Sun Oct 06 16:18:49 PDT 2019,,,3D3VGR7TA4N4Q0XLF4I6NBO88Y4R33,A1V6CP5I0TOSAR,Submitted,Sun Sep 29 16:34:18 PDT 2019,Sun Sep 29 16:35:09 PDT 2019,Wed Oct 02 16:35:09 PDT 2019,,,,51,0% (0/0),0% (0/0),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",https://people.eecs.berkeley.edu/~jrs/189/,Summary of key-concept(s),,
3X7837UUBG6J2C3W0Y2T34IDCJX6JP,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Sun Sep 29 16:18:49 PDT 2019,2,BatchId:3783234;OriginalHitTemplateId:928390929;,120,259200,Sun Oct 06 16:18:49 PDT 2019,,,3PZDLQMM0XTBZGCJT7E6F6KU2J52C1,AJ60KRY0FTB1F,Submitted,Sun Sep 29 16:56:34 PDT 2019,Sun Sep 29 16:57:09 PDT 2019,Wed Oct 02 16:57:09 PDT 2019,,,,35,0% (0/0),0% (0/0),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",https://people.eecs.berkeley.edu/~jrs/189/,Schedule for the lesson plan,,
3XT3KXP2526N71JQIGHTR33DZ486ID,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Sun Sep 29 16:18:49 PDT 2019,2,BatchId:3783234;OriginalHitTemplateId:928390929;,120,259200,Sun Oct 06 16:18:49 PDT 2019,,,379J5II41SOWX0I5Z426KQJ6TVBELX,A3DZGDF9HCTAOB,Submitted,Sun Sep 29 17:16:01 PDT 2019,Sun Sep 29 17:16:32 PDT 2019,Wed Oct 02 17:16:32 PDT 2019,,,,31,0% (0/0),0% (0/0),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",http://scikit-learn.org/stable/modules/mixture.html,Explains key-concept(s),,
3XT3KXP2526N71JQIGHTR33DZ486ID,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Sun Sep 29 16:18:49 PDT 2019,2,BatchId:3783234;OriginalHitTemplateId:928390929;,120,259200,Sun Oct 06 16:18:49 PDT 2019,,,3IQ1VMJRYXSY6L0KU2XUJY2K8MQ9AU,A1V6CP5I0TOSAR,Submitted,Sun Sep 29 16:30:58 PDT 2019,Sun Sep 29 16:31:54 PDT 2019,Wed Oct 02 16:31:54 PDT 2019,,,,56,0% (0/0),0% (0/0),0% (0/0),Clustering,"Clustering,Mixture Models,Spectral Clustering",http://scikit-learn.org/stable/modules/mixture.html,Applications of key-concept(s),,
3XU80RHWI2OFK7GXE3MA049GYV144B,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Sun Sep 29 16:18:50 PDT 2019,2,BatchId:3783234;OriginalHitTemplateId:928390929;,120,259200,Sun Oct 06 16:18:50 PDT 2019,,,39N5ACM9HIV5TP6MJLFR9TRF78X9PH,A1V6CP5I0TOSAR,Submitted,Sun Sep 29 17:17:54 PDT 2019,Sun Sep 29 17:18:54 PDT 2019,Wed Oct 02 17:18:54 PDT 2019,,,,60,0% (0/0),0% (0/0),0% (0/0),Logistic Regression,Logistic Regression,https://datascienceplus.com/category/regression-models,Related to key-concept(s),,
3XU80RHWI2OFK7GXE3MA049GYV144B,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Sun Sep 29 16:18:50 PDT 2019,2,BatchId:3783234;OriginalHitTemplateId:928390929;,120,259200,Sun Oct 06 16:18:50 PDT 2019,,,3ATTHHXXWEW3DZ1G96VLGZCLSXTXIC,A3DZGDF9HCTAOB,Submitted,Sun Sep 29 17:25:37 PDT 2019,Sun Sep 29 17:26:06 PDT 2019,Wed Oct 02 17:26:06 PDT 2019,,,,29,0% (0/0),0% (0/0),0% (0/0),Logistic Regression,Logistic Regression,https://datascienceplus.com/category/regression-models,Schedule for the lesson plan,,
3Z56AA6EL7893K9H3VFLJWAUGDS6MT,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Sun Sep 29 16:18:50 PDT 2019,2,BatchId:3783234;OriginalHitTemplateId:928390929;,120,259200,Sun Oct 06 16:18:50 PDT 2019,,,340UGXU9D29GI1RL38JHBH3B6H2VU9,A291KO368YRYCR,Submitted,Sun Sep 29 16:40:30 PDT 2019,Sun Sep 29 16:41:01 PDT 2019,Wed Oct 02 16:41:01 PDT 2019,,,,31,0% (0/0),0% (0/0),0% (0/0),Logistic Regression,Logistic Regression,http://www.biostathandbook.com/simplelogistic.html,Explains key-concept(s),,
3Z56AA6EL7893K9H3VFLJWAUGDS6MT,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Sun Sep 29 16:18:50 PDT 2019,2,BatchId:3783234;OriginalHitTemplateId:928390929;,120,259200,Sun Oct 06 16:18:50 PDT 2019,,,3SNVL38CI806GWG9IDKAF26OJJSKC6,A1V6CP5I0TOSAR,Submitted,Sun Sep 29 17:05:40 PDT 2019,Sun Sep 29 17:06:40 PDT 2019,Wed Oct 02 17:06:40 PDT 2019,,,,60,0% (0/0),0% (0/0),0% (0/0),Logistic Regression,Logistic Regression,http://www.biostathandbook.com/simplelogistic.html,Summary of key-concept(s),,
3Z8UJEJOD2LVZH35VKDI77SQ6NJ93R,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Sun Sep 29 16:18:49 PDT 2019,2,BatchId:3783234;OriginalHitTemplateId:928390929;,120,259200,Sun Oct 06 16:18:49 PDT 2019,,,3CTOC39K3BY5TVFV9BCNY1EX3JVJ77,A1V6CP5I0TOSAR,Submitted,Sun Sep 29 16:29:37 PDT 2019,Sun Sep 29 16:30:56 PDT 2019,Wed Oct 02 16:30:56 PDT 2019,,,,79,0% (0/0),0% (0/0),0% (0/0),Greedy Algorithms,"Greedy algorithms,activity selection problems",https://www.geeksforgeeks.org/greedy-algorithms-set-1-activity-selection-problem/,Applications of key-concept(s),,
3Z8UJEJOD2LVZH35VKDI77SQ6NJ93R,3FL4YKC6STUEVM71T6I5JHH233FUMM,Educational Content Categorization,What type of educational resource would you categorize this website as?,"website, classification, educational content",$0.20 ,Sun Sep 29 16:18:49 PDT 2019,2,BatchId:3783234;OriginalHitTemplateId:928390929;,120,259200,Sun Oct 06 16:18:49 PDT 2019,,,3NG53N1RLZR5FKNCET9D9XW4N26P8Z,A1PUHCEBSOWETV,Submitted,Sun Sep 29 16:20:22 PDT 2019,Sun Sep 29 16:20:49 PDT 2019,Wed Oct 02 16:20:49 PDT 2019,,,,27,0% (0/0),0% (0/0),0% (0/0),Greedy Algorithms,"Greedy algorithms,activity selection problems",https://www.geeksforgeeks.org/greedy-algorithms-set-1-activity-selection-problem/,Applications of key-concept(s),,
